cf_mask_quality,cloud,date_time,landsat_scene,lat,long,reflec_1,reflec_2,reflec_3,reflec_4,reflec_5,reflec_6,reflec_7,station_ID
1.0,0.0,2013-01-18 18:42:14,LE70440342013018EDC00,38.14833333,-121.6883333,546.0,802.0,613.0,195.0,65529.0,,38.0,657.0
1.0,0.0,2013-01-18 18:42:14,LE70440342013018EDC00,37.84666667,-122.4216667,442.0,542.0,325.0,68.0,20.0,,32.0,18.0
1.0,0.0,2013-01-18 18:42:14,LE70440342013018EDC00,37.82,-122.3933333,443.0,506.0,261.0,113.0,59.0,,65528.0,20.0
1.0,0.0,2013-01-18 18:42:14,LE70440342013018EDC00,37.78833333,-122.3583333,549.0,579.0,388.0,68.0,65517.0,,65528.0,21.0
255.0,0.0,2013-01-18 18:42:14,LE70440342013018EDC00,37.765,-122.3583333,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,22.0
1.0,0.0,2013-01-18 18:42:14,LE70440342013018EDC00,37.72833333,-122.3366667,542.0,573.0,287.0,64.0,19.0,,32.0,23.0
1.0,0.0,2013-01-18 18:42:14,LE70440342013018EDC00,37.69833333,-122.3383333,524.0,523.0,275.0,98.0,16.0,,65486.0,24.0
255.0,0.0,2013-01-18 18:42:14,LE70440342013018EDC00,37.67,-122.325,522.0,597.0,402.0,51.0,16.0,,30.0,25.0
1.0,0.0,2013-01-18 18:42:14,LE70440342013018EDC00,37.635,-122.3133333,487.0,599.0,371.0,52.0,16.0,,65486.0,26.0
1.0,0.0,2013-01-18 18:42:14,LE70440342013018EDC00,37.61833333,-122.2916667,383.0,677.0,536.0,147.0,17.0,,65526.0,27.0
1.0,0.0,2013-01-18 18:42:14,LE70440342013018EDC00,37.60166667,-122.27,513.0,653.0,547.0,158.0,20.0,,65488.0,28.0
1.0,0.0,2013-01-18 18:42:14,LE70440342013018EDC00,37.58,-122.245,514.0,729.0,516.0,158.0,20.0,,65528.0,29.0
1.0,0.0,2013-01-18 18:42:14,LE70440342013018EDC00,37.555,-122.19,692.0,802.0,674.0,203.0,20.0,,33.0,30.0
1.0,0.0,2013-01-18 18:42:14,LE70440342013018EDC00,37.52833333,-122.1583333,592.0,770.0,552.0,118.0,22.0,,33.0,31.0
1.0,0.0,2013-01-18 18:42:14,LE70440342013018EDC00,37.51833333,-122.1333333,601.0,775.0,526.0,212.0,23.0,,65530.0,32.0
2.0,0.0,2013-01-18 18:42:14,LE70440342013018EDC00,37.50833333,-122.1216667,604.0,813.0,716.0,258.0,62.0,,34.0,33.0
1.0,0.0,2013-01-18 18:42:14,LE70440342013018EDC00,37.495,-122.0933333,710.0,851.0,778.0,348.0,63.0,,34.0,34.0
1.0,0.0,2013-01-18 18:42:14,LE70440342013018EDC00,37.48,-122.08,639.0,850.0,747.0,258.0,24.0,,65530.0,35.0
1.0,0.0,2013-01-18 18:42:14,LE70440342013018EDC00,37.47166667,-122.065,742.0,739.0,777.0,346.0,62.0,,75.0,36.0
1.0,0.0,2013-01-18 18:42:14,LE70440342013018EDC00,38.06166667,-121.8,542.0,765.0,702.0,236.0,31.0,,65534.0,649.0
1.0,0.0,2013-01-18 18:42:14,LE70440342013018EDC00,38.02833333,-122.37,382.0,586.0,299.0,74.0,65481.0,,65489.0,13.0
255.0,0.0,2013-01-18 18:42:14,LE70440342013018EDC00,37.88166667,-122.4266667,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,17.0
1.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,38.06333333,-121.855,638.0,854.0,672.0,170.0,50.0,,65.0,2.0
1.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,38.05,-121.8783333,609.0,888.0,817.0,212.0,51.0,,65527.0,3.0
1.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,38.04833333,-121.935,608.0,855.0,643.0,211.0,15.0,,65527.0,4.0
1.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,38.06,-121.98,701.0,818.0,757.0,248.0,13.0,,26.0,5.0
1.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,38.065,-122.035,625.0,811.0,780.0,285.0,48.0,,25.0,6.0
1.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,38.04833333,-122.0966667,583.0,705.0,602.0,115.0,47.0,,25.0,7.0
1.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,38.03,-122.1516667,548.0,668.0,453.0,112.0,10.0,,24.0,8.0
1.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,38.05,-122.1733333,509.0,629.0,477.0,107.0,45.0,,24.0,9.0
1.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,38.06,-122.2083333,509.0,731.0,564.0,146.0,7.0,,23.0,10.0
255.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,38.06166667,-122.2633333,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,11.0
255.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,38.05166667,-122.3116667,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,12.0
1.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,38.105,-121.72,655.0,797.0,595.0,221.0,88.0,,65529.0,653.0
1.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,37.975,-122.4366667,536.0,590.0,296.0,61.0,7.0,,62.0,15.0
1.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,37.915,-122.4466667,497.0,621.0,292.0,100.0,6.0,,65522.0,16.0
1.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,38.14833333,-121.6883333,568.0,735.0,513.0,184.0,89.0,,67.0,657.0
1.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,37.84666667,-122.4216667,557.0,548.0,349.0,56.0,6.0,,23.0,18.0
1.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,37.82,-122.3933333,426.0,443.0,140.0,99.0,43.0,,23.0,20.0
1.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,37.78833333,-122.3583333,523.0,582.0,319.0,14.0,6.0,,65522.0,21.0
255.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,37.69833333,-122.3383333,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,24.0
255.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,37.67,-122.325,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,25.0
1.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,37.58,-122.245,553.0,762.0,367.0,77.0,26.0,,53.0,29.0
1.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,37.555,-122.19,481.0,536.0,397.0,31.0,65525.0,,13.0,30.0
1.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,38.06166667,-121.8,611.0,756.0,618.0,173.0,51.0,,65528.0,649.0
1.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,38.02833333,-122.37,561.0,621.0,352.0,59.0,7.0,,65523.0,13.0
1.0,0.0,2013-02-03 18:42:17,LE70440342013034EDC00,37.88166667,-122.4266667,529.0,481.0,232.0,15.0,43.0,,23.0,17.0
255.0,0.0,2013-02-19 18:42:15,LE70440342013050EDC00,37.975,-122.4366667,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,15.0
255.0,0.0,2013-02-19 18:42:15,LE70440342013050EDC00,37.84666667,-122.4216667,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,18.0
255.0,0.0,2013-02-19 18:42:15,LE70440342013050EDC00,37.72833333,-122.3366667,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,23.0
1.0,0.0,2013-03-07 18:42:13,LE70440342013066EDC00,38.105,-121.72,452.0,659.0,397.0,305.0,90.0,,77.0,653.0
1.0,0.0,2013-03-07 18:42:13,LE70440342013066EDC00,38.14833333,-121.6883333,465.0,614.0,337.0,247.0,92.0,,78.0,657.0
255.0,0.0,2013-03-07 18:42:13,LE70440342013066EDC00,37.82,-122.3933333,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,20.0
255.0,0.0,2013-03-07 18:42:13,LE70440342013066EDC00,37.78833333,-122.3583333,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,21.0
255.0,0.0,2013-03-07 18:42:13,LE70440342013066EDC00,37.61833333,-122.2916667,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,27.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,38.065,-122.035,555.0,766.0,592.0,331.0,205.0,,174.0,6.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,38.04833333,-122.0966667,534.0,744.0,514.0,290.0,181.0,,95.0,7.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,38.05,-122.1733333,522.0,611.0,378.0,248.0,106.0,,95.0,9.0
255.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,38.06,-122.2083333,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,10.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,38.06166667,-122.2633333,482.0,613.0,399.0,205.0,29.0,,43.0,11.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,38.05166667,-122.3116667,338.0,513.0,293.0,113.0,54.0,,69.0,12.0
255.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,38.00666667,-122.405,524.0,560.0,290.0,229.0,176.0,,119.0,14.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,37.975,-122.4366667,499.0,508.0,266.0,225.0,124.0,,119.0,15.0
255.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,37.915,-122.4466667,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,16.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,38.14833333,-121.6883333,431.0,532.0,350.0,216.0,160.0,,97.0,657.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,37.84666667,-122.4216667,449.0,453.0,239.0,191.0,102.0,,93.0,18.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,37.82,-122.3933333,404.0,475.0,218.0,102.0,102.0,,67.0,20.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,37.78833333,-122.3583333,404.0,475.0,238.0,147.0,102.0,,93.0,21.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,37.765,-122.3583333,437.0,483.0,225.0,108.0,78.0,,121.0,22.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,37.72833333,-122.3366667,382.0,398.0,193.0,114.0,29.0,,42.0,23.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,37.69833333,-122.3383333,378.0,418.0,150.0,68.0,65514.0,,42.0,24.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,37.67,-122.325,375.0,438.0,208.0,66.0,65514.0,,16.0,25.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,37.635,-122.3133333,375.0,439.0,168.0,22.0,27.0,,16.0,26.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,37.61833333,-122.2916667,395.0,438.0,187.0,65.0,2.0,,65526.0,27.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,37.60166667,-122.27,368.0,458.0,163.0,18.0,1.0,,65501.0,28.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,37.58,-122.245,383.0,421.0,174.0,70.0,29.0,,65527.0,29.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,37.555,-122.19,518.0,564.0,318.0,161.0,106.0,,70.0,30.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,37.52833333,-122.1583333,346.0,496.0,278.0,74.0,30.0,,17.0,31.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,37.51833333,-122.1333333,412.0,542.0,359.0,119.0,56.0,,43.0,32.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,37.50833333,-122.1216667,501.0,590.0,380.0,120.0,56.0,,43.0,33.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,37.495,-122.0933333,482.0,683.0,461.0,122.0,57.0,,43.0,34.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,37.48,-122.08,527.0,707.0,523.0,210.0,108.0,,70.0,35.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,37.47166667,-122.065,507.0,729.0,562.0,254.0,183.0,,96.0,36.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,38.06166667,-121.8,488.0,618.0,485.0,341.0,208.0,,123.0,649.0
255.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,38.02833333,-122.37,488.0,565.0,336.0,277.0,177.0,,145.0,13.0
1.0,0.0,2013-03-23 18:42:08,LE70440342013082EDC00,37.88166667,-122.4266667,496.0,500.0,280.0,191.0,178.0,,173.0,17.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,38.06333333,-121.855,688.0,869.0,804.0,434.0,217.0,,209.0,2.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,38.05,-121.8783333,651.0,932.0,805.0,436.0,217.0,,185.0,3.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,38.04833333,-121.935,687.0,930.0,912.0,473.0,216.0,,208.0,4.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,38.06,-121.98,741.0,970.0,946.0,469.0,191.0,,160.0,5.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,38.065,-122.035,717.0,946.0,909.0,468.0,191.0,,232.0,6.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,38.04833333,-122.0966667,739.0,990.0,910.0,471.0,238.0,,184.0,7.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,38.03,-122.1516667,680.0,906.0,784.0,350.0,146.0,,112.0,8.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,38.05,-122.1733333,626.0,845.0,747.0,350.0,191.0,,184.0,9.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,38.06,-122.2083333,572.0,744.0,567.0,232.0,99.0,,89.0,10.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,38.06166667,-122.2633333,628.0,785.0,657.0,310.0,145.0,,136.0,11.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,38.05166667,-122.3116667,679.0,864.0,783.0,389.0,191.0,,160.0,12.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,38.105,-121.72,568.0,764.0,622.0,432.0,308.0,,232.0,653.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,38.00666667,-122.405,669.0,858.0,632.0,304.0,144.0,,135.0,14.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,37.975,-122.4366667,653.0,797.0,614.0,264.0,166.0,,183.0,15.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,37.915,-122.4466667,552.0,627.0,448.0,223.0,143.0,,159.0,16.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,38.14833333,-121.6883333,541.0,718.0,583.0,429.0,261.0,,208.0,657.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,37.84666667,-122.4216667,464.0,496.0,297.0,180.0,119.0,,39.0,18.0
255.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,37.82,-122.3933333,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,20.0
255.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,37.78833333,-122.3583333,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,21.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,37.765,-122.3583333,587.0,731.0,520.0,262.0,235.0,,135.0,22.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,37.72833333,-122.3366667,583.0,749.0,554.0,300.0,188.0,,183.0,23.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,37.69833333,-122.3383333,582.0,706.0,535.0,219.0,164.0,,135.0,24.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,37.67,-122.325,584.0,792.0,610.0,300.0,212.0,,110.0,25.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,37.635,-122.3133333,706.0,856.0,740.0,382.0,189.0,,183.0,26.0
255.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,37.61833333,-122.2916667,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,27.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,37.60166667,-122.27,765.0,920.0,886.0,503.0,189.0,,159.0,28.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,37.58,-122.245,745.0,920.0,831.0,463.0,189.0,,135.0,29.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,37.555,-122.19,765.0,941.0,814.0,424.0,213.0,,183.0,30.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,37.52833333,-122.1583333,831.0,986.0,1017.0,706.0,236.0,,232.0,31.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,37.51833333,-122.1333333,791.0,986.0,998.0,706.0,190.0,,208.0,32.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,37.50833333,-122.1216667,829.0,1007.0,998.0,824.0,214.0,,208.0,33.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,37.495,-122.0933333,831.0,987.0,1071.0,1063.0,237.0,,160.0,34.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,37.48,-122.08,892.0,1050.0,1090.0,944.0,237.0,,232.0,35.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,37.47166667,-122.065,778.0,990.0,1054.0,905.0,238.0,,208.0,36.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,38.06166667,-121.8,640.0,793.0,702.0,517.0,264.0,,161.0,649.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,38.02833333,-122.37,634.0,861.0,817.0,427.0,167.0,,184.0,13.0
1.0,0.0,2013-04-08 18:42:06,LE70440342013098EDC00,37.88166667,-122.4266667,546.0,687.0,445.0,301.0,188.0,,183.0,17.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,38.06333333,-121.855,752.0,953.0,834.0,504.0,256.0,,224.0,2.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,38.05,-121.8783333,751.0,971.0,867.0,467.0,213.0,,201.0,3.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,38.06,-121.98,737.0,917.0,834.0,431.0,234.0,,201.0,5.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,38.065,-122.035,753.0,935.0,800.0,430.0,234.0,,201.0,6.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,38.04833333,-122.0966667,760.0,958.0,906.0,489.0,228.0,,155.0,7.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,38.06,-122.2083333,701.0,906.0,723.0,417.0,229.0,,178.0,10.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,38.06166667,-122.2633333,659.0,787.0,600.0,300.0,161.0,,108.0,11.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,38.05166667,-122.3116667,726.0,901.0,787.0,376.0,162.0,,132.0,12.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,38.105,-121.72,624.0,818.0,698.0,427.0,212.0,,157.0,653.0
255.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,38.00666667,-122.405,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,14.0
255.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,37.975,-122.4366667,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,15.0
255.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,37.915,-122.4466667,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,16.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,38.14833333,-121.6883333,670.0,852.0,745.0,423.0,231.0,,179.0,657.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,37.84666667,-122.4216667,589.0,632.0,353.0,238.0,140.0,,172.0,18.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,37.82,-122.3933333,682.0,720.0,468.0,298.0,170.0,,103.0,20.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,37.78833333,-122.3583333,682.0,775.0,554.0,272.0,151.0,,128.0,21.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,37.765,-122.3583333,668.0,766.0,491.0,302.0,148.0,,150.0,22.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,37.72833333,-122.3366667,672.0,763.0,595.0,280.0,187.0,,218.0,23.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,37.67,-122.325,634.0,823.0,608.0,257.0,156.0,,146.0,25.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,37.635,-122.3133333,509.0,692.0,494.0,132.0,41.0,,49.0,26.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,37.61833333,-122.2916667,531.0,693.0,458.0,133.0,41.0,,27.0,27.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,37.60166667,-122.27,580.0,742.0,500.0,179.0,89.0,,50.0,28.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,37.58,-122.245,651.0,782.0,648.0,239.0,95.0,,100.0,29.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,37.555,-122.19,627.0,813.0,603.0,249.0,122.0,,125.0,30.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,37.52833333,-122.1583333,711.0,838.0,697.0,332.0,168.0,,149.0,31.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,37.51833333,-122.1333333,721.0,864.0,684.0,337.0,193.0,,103.0,32.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,37.50833333,-122.1216667,706.0,887.0,723.0,381.0,171.0,,196.0,33.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,37.495,-122.0933333,710.0,911.0,744.0,384.0,195.0,,151.0,34.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,37.48,-122.08,677.0,913.0,834.0,463.0,173.0,,81.0,35.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,37.47166667,-122.065,773.0,934.0,852.0,464.0,173.0,,151.0,36.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,38.06166667,-121.8,700.0,934.0,867.0,504.0,234.0,,180.0,649.0
255.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,38.02833333,-122.37,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,13.0
1.0,0.0,2013-04-24 18:41:59,LE70440342013114EDC00,37.88166667,-122.4266667,572.0,655.0,445.0,197.0,94.0,,100.0,17.0
1.0,0.0,2013-05-10 18:41:56,LE70440342013130EDC00,38.06166667,-122.2633333,748.0,955.0,806.0,398.0,200.0,,127.0,11.0
1.0,0.0,2013-05-10 18:41:56,LE70440342013130EDC00,38.05166667,-122.3116667,713.0,888.0,749.0,353.0,153.0,,150.0,12.0
1.0,0.0,2013-05-10 18:41:56,LE70440342013130EDC00,38.00666667,-122.405,751.0,904.0,689.0,344.0,180.0,,212.0,14.0
1.0,0.0,2013-05-10 18:41:56,LE70440342013130EDC00,37.975,-122.4366667,756.0,906.0,673.0,306.0,246.0,,236.0,15.0
1.0,0.0,2013-05-10 18:41:56,LE70440342013130EDC00,37.915,-122.4466667,736.0,824.0,531.0,266.0,246.0,,120.0,16.0
1.0,0.0,2013-05-10 18:41:56,LE70440342013130EDC00,38.14833333,-121.6883333,555.0,676.0,493.0,259.0,211.0,,124.0,657.0
255.0,0.0,2013-05-10 18:41:56,LE70440342013130EDC00,37.82,-122.3933333,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,20.0
255.0,0.0,2013-05-10 18:41:56,LE70440342013130EDC00,37.78833333,-122.3583333,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,21.0
1.0,0.0,2013-05-10 18:41:56,LE70440342013130EDC00,38.02833333,-122.37,680.0,867.0,675.0,309.0,225.0,,167.0,13.0
1.0,0.0,2013-05-10 18:41:56,LE70440342013130EDC00,37.88166667,-122.4266667,637.0,659.0,387.0,147.0,46.0,,75.0,17.0
1.0,0.0,2013-05-26 18:41:53,LE70440342013146EDC00,38.04833333,-121.935,592.0,758.0,764.0,471.0,241.0,,237.0,4.0
255.0,0.0,2013-05-26 18:41:53,LE70440342013146EDC00,38.06,-122.2083333,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,10.0
1.0,0.0,2013-05-26 18:41:53,LE70440342013146EDC00,38.00666667,-122.405,720.0,890.0,767.0,382.0,193.0,,148.0,14.0
1.0,0.0,2013-05-26 18:41:53,LE70440342013146EDC00,37.975,-122.4366667,638.0,818.0,620.0,309.0,193.0,,126.0,15.0
255.0,0.0,2013-05-26 18:41:53,LE70440342013146EDC00,37.915,-122.4466667,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,16.0
1.0,0.0,2013-05-26 18:41:53,LE70440342013146EDC00,38.02833333,-122.37,755.0,890.0,799.0,382.0,235.0,,193.0,13.0
1.0,0.0,2013-05-26 18:41:53,LE70440342013146EDC00,37.88166667,-122.4266667,628.0,756.0,548.0,267.0,192.0,,103.0,17.0
1.0,0.0,2013-06-11 18:41:45,LE70440342013162EDC00,38.05166667,-122.3116667,734.0,956.0,813.0,370.0,181.0,,151.0,12.0
255.0,0.0,2013-06-11 18:41:45,LE70440342013162EDC00,38.00666667,-122.405,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,14.0
255.0,0.0,2013-06-11 18:41:45,LE70440342013162EDC00,37.975,-122.4366667,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,15.0
255.0,0.0,2013-06-11 18:41:45,LE70440342013162EDC00,37.915,-122.4466667,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,16.0
255.0,0.0,2013-06-11 18:41:45,LE70440342013162EDC00,38.14833333,-121.6883333,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,657.0
1.0,0.0,2013-06-11 18:41:45,LE70440342013162EDC00,37.82,-122.3933333,741.0,863.0,611.0,363.0,250.0,,258.0,20.0
1.0,0.0,2013-06-11 18:41:45,LE70440342013162EDC00,37.58,-122.245,741.0,949.0,803.0,351.0,160.0,,212.0,29.0
255.0,0.0,2013-06-11 18:41:45,LE70440342013162EDC00,38.02833333,-122.37,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,13.0
255.0,0.0,2013-06-27 18:41:38,LE70440342013178EDC00,38.05,-122.1733333,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,9.0
1.0,0.0,2013-06-27 18:41:38,LE70440342013178EDC00,38.06166667,-122.2633333,722.0,928.0,821.0,380.0,247.0,,218.0,11.0
255.0,0.0,2013-06-27 18:41:38,LE70440342013178EDC00,38.05166667,-122.3116667,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,12.0
255.0,0.0,2013-06-27 18:41:38,LE70440342013178EDC00,38.105,-121.72,55537.0,55537.0,55537.0,55537.0,55537.0,,55537.0,653.0
1.0,0.0,2013-06-27 18:41:38,LE70440342013178EDC00,38.00666667,-122.405,529.0,685.0,527.0,99.0,5.0,,39.0,14.0
